资源表,资源排序,是否仪表盘主记录,周次,周范围,数据覆盖,solution名称,solution路径,英文名称,中英日URL,匹配路径别名,落地页访问量,独立访客数,会话数,平均停留时长秒,参与率,跳出率,主要流量来源,页面浏览事件_page_view,滚动事件_scroll,用户互动_user_engagement,关键事件_keyEvents,关键事件数_GA_conversions,关键事件转化率,滚动率_scroll_page_view,互动率_user_engagement_page_view,会话关键事件率,CTA状态,表单提交状态,一键加购状态,销售跟进状态,社媒平台数据状态,GA已接入口径,数据状态,官网总访问量,solution页面总访问量,CTA总点击量,表单提交总数,社媒总曝光量,增长最快solution,表单转化率,CTA点击率,解决方案独立访客数,解决方案会话数,GA关键事件总数,GA关键事件转化率,已接入事件口径,数据说明,最新周次,关键事件数(GA conversions),页面浏览事件(page_view),滚动事件(scroll),首次访问(first_visit),会话开始(session_start),用户互动(user_engagement),关键事件(keyEvents),页面访问量,CTA,表单提交(leads),一键加购,销售跟进数,页面->CTA转化率,CTA->表单转化率,访问层_page_view,滚动层_scroll,互动层_user_engagement,GA会话数,滚动率_scroll/page_view,互动率_user_engagement/page_view,关键事件转化率_keyEvents/page_view,会话关键事件率_keyEvents/session_start,GA已接入漏斗事件,缺失埋点说明,周期开始,周期结束,渠道,用户数,浏览量,转化数,转化率,平均会话时长秒,渠道排序,业务判断,建议动作,页面路径,页面标题,平均互动秒,关键事件触发次数,主要事件,页面类型/内容主题,平台,粉丝数,发帖数,曝光/播放,互动数,互动率,点击数,网站会话数,网站用户数,最佳内容类型,适合继续投入,建议UTM渠道参数,备注
02_单方案流量明细表,02-0039,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智能视频分析,/solutions/intelligent-video-analytics,Intelligent Video Analytics,https://www.seeedstudio.com.cn/solutions/intelligent-video-analytics | https://www.seeed.cc/solutions/intelligent-video-analytics | https://www.seeed.co.jp/solutions/intelligent-video-analytics,/solutions/intelligent-video-analytics | /intelligent-video-analytics | /intelligent-video-analytics,20,12,14,20.64,78.57%,21.43%,Direct,,,,,,0.00%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,0,19,5,5,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0040,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,室内外定位,/solutions/indoor-outdoor-positioning,Indoor and Outdoor Positioning,https://www.seeedstudio.com.cn/solutions/indoor-outdoor-positioning | https://www.seeed.cc/solutions/indoor-outdoor-positioning | https://www.seeed.co.jp/solutions/indoor-outdoor-positioning,/solutions/indoor-outdoor-positioning | /indoor-outdoor-positioning | /sensecap-t1000-tracker | /Positioning-Tracker-c-2495.html,361,145,158,133.78,89.24%,10.76%,Organic Search,,,,,,0.63%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0041,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,对话式语音 AI,/solutions/conversational-voice-ai,Conversational Voice AI,https://www.seeedstudio.com.cn/solutions/conversational-voice-ai | https://www.seeed.cc/solutions/conversational-voice-ai | https://www.seeed.co.jp/solutions/conversational-voice-ai,/solutions/conversational-voice-ai | /conversational-voice-ai | /Home-Assistant-Voice-p-6998.html | /ReSpeaker-Lite-Voice-Assistant-Kit-p-5929.html,4164,1481,1591,26.34,90.63%,9.37%,Referral,,,,,,6.85%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,109,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0042,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,环境监测,/solutions/environment-monitoring,Environment Monitoring,https://www.seeedstudio.com.cn/solutions/environment-monitoring | https://www.seeed.cc/solutions/environment-monitoring | https://www.seeed.co.jp/solutions/environment-monitoring,/solutions/environment-monitoring | /environment-monitoring | /industries/environment-monitoring | /Environment-Monitoring-c-2535.html | /blog/environment-monitoring/,64,34,36,24.44,91.67%,8.33%,Organic Search,,,,,,0.00%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0043,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,楼宇能源改造,/solutions/building-energy-retrofit,Building Energy Retrofit,https://www.seeedstudio.com.cn/solutions/building-energy-retrofit | https://www.seeed.cc/solutions/building-energy-retrofit | https://www.seeed.co.jp/solutions/building-energy-retrofit,/solutions/building-energy-retrofit | /building-energy-retrofit | /blog/2024/05/14/introducing-recomputer-r1000-an-industrial-edge-iot-gateway-powered-by-raspberry-pi-ideal-for-smart-building-and-energy-management/,0,0,0,0.00,0.00%,0.00%,GA4本周未命中,,,,,,0.00%,,,,,,,,,,GA4本周未命中该方案页,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0044,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智能畜牧养殖,/solutions/smart-livestock-farming,Smart Livestock Farming,https://www.seeedstudio.com.cn/solutions/smart-livestock-farming | https://www.seeed.cc/solutions/smart-livestock-farming | https://www.seeed.co.jp/solutions/smart-livestock-farming,/solutions/smart-livestock-farming | /smart-livestock-farming | /Farming-Environment-Monitoring.html,0,0,0,0.00,0.00%,0.00%,GA4本周未命中,,,,,,0.00%,,,,,,,,,,GA4本周未命中该方案页,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0045,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智慧农业传感,/solutions/smart-agriculture-sensing,Smart Agriculture Sensing,https://www.seeedstudio.com.cn/solutions/smart-agriculture-sensing | https://www.seeed.cc/solutions/smart-agriculture-sensing | https://www.seeed.co.jp/solutions/smart-agriculture-sensing,/solutions/smart-agriculture-sensing | /smart-agriculture-sensing | /Wireless-Smart-Agriculture-Kit-Outdoor-p-4950.html,0,0,0,0.00,0.00%,0.00%,GA4本周未命中,,,,,,0.00%,,,,,,,,,,GA4本周未命中该方案页,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0046,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,校园安全管理,/solutions/campus-safety-management,Campus Safety Management,https://www.seeedstudio.com.cn/solutions/campus-safety-management | https://www.seeed.cc/solutions/campus-safety-management | https://www.seeed.co.jp/solutions/campus-safety-management,/solutions/campus-safety-management | /campus-safety-management | /lorawan-safety-badge,9,2,2,2.00,100.00%,0.00%,Organic Search,,,,,,0.00%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0047,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,应急响应,/solutions/hazard-response,Hazard Response,https://www.seeedstudio.com.cn/solutions/hazard-response | https://www.seeed.cc/solutions/hazard-response | https://www.seeed.co.jp/solutions/hazard-response,/solutions/hazard-response | /hazard-response | /Mission-Pack.html | /blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,18,7,7,8.00,71.43%,28.57%,Direct,,,,,,0.00%,,,,,,,,,,有GA页面数据,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_单方案流量明细表,02-0048,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,楼宇能源管理,/solutions/building-energy-management,Building Energy Management,https://www.seeedstudio.com.cn/solutions/building-energy-management | https://www.seeed.cc/solutions/building-energy-management | https://www.seeed.co.jp/solutions/building-energy-management,/solutions/building-energy-management | /building-energy-management | /Energy-Shield.html | /blog/2024/05/14/introducing-recomputer-r1000-an-industrial-edge-iot-gateway-powered-by-raspberry-pi-ideal-for-smart-building-and-energy-management/,0,0,0,0.00,0.00%,0.00%,GA4本周未命中,,,,,,0.00%,,,,,,,,,,GA4本周未命中该方案页,,,,,,,,,,,,,,,2026-07-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0001,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,语音采集与分析,/solutions/voicecollectionanalysis,,,,,,,,,,,,,,151,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,7896,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,7896,0,0,2919,0.00%,0.00%,1.91%,5.17%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0002,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,智能仓储管理,/solutions/smart-warehouse-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0003,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,智能视频分析,/solutions/intelligent-video-analytics,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,44,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,44,0,0,21,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0004,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,室内外定位,/solutions/indoor-outdoor-positioning,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,365,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,365,0,0,172,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0005,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,对话式语音 AI,/solutions/conversational-voice-ai,,,,,,,,,,,,,,88,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,3616,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,3616,0,0,1529,0.00%,0.00%,2.43%,5.76%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0006,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,环境监测,/solutions/environment-monitoring,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,60,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,60,0,0,36,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0007,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,楼宇能源改造,/solutions/building-energy-retrofit,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0008,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,智能畜牧养殖,/solutions/smart-livestock-farming,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,14,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,14,0,0,4,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0009,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,智慧农业传感,/solutions/smart-agriculture-sensing,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,19,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,19,0,0,4,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0010,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,校园安全管理,/solutions/campus-safety-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0011,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,应急响应,/solutions/hazard-response,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,6,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,6,0,0,3,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0012,否,,2026-06-29 至 2026-07-05,2026-06-30 至 2026-07-05,楼宇能源管理,/solutions/building-energy-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-06-29,,,,,,,,36,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,36,0,0,18,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0013,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,语音采集与分析,/solutions/voicecollectionanalysis,,,,,,,,,,,,,,111,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,7749,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,7749,0,0,3373,0.00%,0.00%,1.43%,3.29%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0014,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,智能仓储管理,/solutions/smart-warehouse-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0015,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,智能视频分析,/solutions/intelligent-video-analytics,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,25,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,25,0,0,14,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0016,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,室内外定位,/solutions/indoor-outdoor-positioning,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,362,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,362,0,0,175,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0017,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,对话式语音 AI,/solutions/conversational-voice-ai,,,,,,,,,,,,,,128,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,4927,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,4927,0,0,1945,0.00%,0.00%,2.60%,6.58%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0018,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,环境监测,/solutions/environment-monitoring,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,50,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,50,0,0,33,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0019,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,楼宇能源改造,/solutions/building-energy-retrofit,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0020,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,智能畜牧养殖,/solutions/smart-livestock-farming,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,6,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,6,0,0,1,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0021,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,智慧农业传感,/solutions/smart-agriculture-sensing,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,7,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,7,0,0,2,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0022,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,校园安全管理,/solutions/campus-safety-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,17,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,17,0,0,3,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0023,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,应急响应,/solutions/hazard-response,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,25,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,25,0,0,8,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0024,否,,2026-07-06 至 2026-07-12,2026-07-06 至 2026-07-12,楼宇能源管理,/solutions/building-energy-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-06,,,,,,,,15,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,15,0,0,8,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0025,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,语音采集与分析,/solutions/voicecollectionanalysis,,,,,,,,,,,,,,61,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,4078,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,4078,0,0,1619,0.00%,0.00%,1.50%,3.77%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0026,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,智能仓储管理,/solutions/smart-warehouse-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
